lego_set_id,lego_set_title,rebrickable_lego_set_url,bricket_lego_set_url,brickpicker_lego_set_url
75006-1,lego-star-wars-jedi-starfighter-and-kamino-planet-series-4-2013,http://rebrickable.com/sets/75006-1/lego-star-wars-jedi-starfighter-and-kamino-planet-series-4-2013,http://brickset.com/sets/75006-1,http://www.brickpicker.com/bpms/set.cfm?set=75006-1
44011-1,frost-beast-villains-2013,http://rebrickable.com/sets/44011-1/frost-beast-villains-2013,http://brickset.com/sets/44011-1,http://www.brickpicker.com/bpms/set.cfm?set=44011-1
71000-18,minifigure-series-9-box-of-60-series-9-minifigures-2013,http://rebrickable.com/sets/71000-18/minifigure-series-9-box-of-60-series-9-minifigures-2013,http://brickset.com/sets/71000-18,http://www.brickpicker.com/bpms/set.cfm?set=71000-18
71001-18,minifigure-series-10-box-of-60-series-10-minifigures-2013,http://rebrickable.com/sets/71001-18/minifigure-series-10-box-of-60-series-10-minifigures-2013,http://brickset.com/sets/71001-18,http://www.brickpicker.com/bpms/set.cfm?set=71001-18
71002-18,minifigure-series-11-box-of-60-series-11-minifigures-2013,http://rebrickable.com/sets/71002-18/minifigure-series-11-box-of-60-series-11-minifigures-2013,http://brickset.com/sets/71002-18,http://www.brickpicker.com/bpms/set.cfm?set=71002-18
75008-1,lego-star-wars-tie-bomber-and-asteroid-field-planet-series-4-2013,http://rebrickable.com/sets/75008-1/lego-star-wars-tie-bomber-and-asteroid-field-planet-series-4-2013,http://brickset.com/sets/75008-1,http://www.brickpicker.com/bpms/set.cfm?set=75008-1
40062-1,monthly-mini-model-build-set-2013-02-february-log-cabin-lego-brand-store-2013,http://rebrickable.com/sets/40062-1/monthly-mini-model-build-set-2013-02-february-log-cabin-lego-brand-store-2013,http://brickset.com/sets/40062-1,http://www.brickpicker.com/bpms/set.cfm?set=40062-1
44007-1,ogrum-villains-2013,http://rebrickable.com/sets/44007-1/ogrum-villains-2013,http://brickset.com/sets/44007-1,http://www.brickpicker.com/bpms/set.cfm?set=44007-1
70202-1,chi-gorzan-constraction-2013,http://rebrickable.com/sets/70202-1/chi-gorzan-constraction-2013,http://brickset.com/sets/70202-1,http://www.brickpicker.com/bpms/set.cfm?set=70202-1
30184-1,little-helicopter-creator-2013,http://rebrickable.com/sets/30184-1/little-helicopter-creator-2013,http://brickset.com/sets/30184-1,http://www.brickpicker.com/bpms/set.cfm?set=30184-1
70200-1,chi-laval-constraction-2013,http://rebrickable.com/sets/70200-1/chi-laval-constraction-2013,http://brickset.com/sets/70200-1,http://www.brickpicker.com/bpms/set.cfm?set=70200-1
70204-1,chi-worriz-constraction-2013,http://rebrickable.com/sets/70204-1/chi-worriz-constraction-2013,http://brickset.com/sets/70204-1,http://www.brickpicker.com/bpms/set.cfm?set=70204-1
30240-1,z-95-headhunter-star-wars-clone-wars-2013,http://rebrickable.com/sets/30240-1/z-95-headhunter-star-wars-clone-wars-2013,http://brickset.com/sets/30240-1,http://www.brickpicker.com/bpms/set.cfm?set=30240-1
40051-1,valentine%E2%80%99s-day-heart-box-holiday-2013,http://rebrickable.com/sets/40051-1/valentine%E2%80%99s-day-heart-box-holiday-2013,http://brickset.com/sets/40051-1,http://www.brickpicker.com/bpms/set.cfm?set=40051-1
10507-1,my-first-train-set-duplo-2013,http://rebrickable.com/sets/10507-1/my-first-train-set-duplo-2013,http://brickset.com/sets/10507-1,http://www.brickpicker.com/bpms/set.cfm?set=10507-1
40055-1,pumpkin-halloween-2013,http://rebrickable.com/sets/40055-1/pumpkin-halloween-2013,http://brickset.com/sets/40055-1,http://www.brickpicker.com/bpms/set.cfm?set=40055-1
850702-1,classic-picture-frame-gear-2013,http://rebrickable.com/sets/850702-1/classic-picture-frame-gear-2013,http://brickset.com/sets/850702-1,http://www.brickpicker.com/bpms/set.cfm?set=850702-1
30186-1,christmas-tree-creator-2013,http://rebrickable.com/sets/30186-1/christmas-tree-creator-2013,http://brickset.com/sets/30186-1,http://www.brickpicker.com/bpms/set.cfm?set=30186-1
44012-1,evo-heroes-2013,http://rebrickable.com/sets/44012-1/evo-heroes-2013,http://brickset.com/sets/44012-1,http://www.brickpicker.com/bpms/set.cfm?set=44012-1
60006-1,police-atv-police-2013,http://rebrickable.com/sets/60006-1/police-atv-police-2013,http://brickset.com/sets/60006-1,http://www.brickpicker.com/bpms/set.cfm?set=60006-1
30183-1,little-car-traffic-2013,http://rebrickable.com/sets/30183-1/little-car-traffic-2013,http://brickset.com/sets/30183-1,http://www.brickpicker.com/bpms/set.cfm?set=30183-1
44001-1,pyrox-villains-2013,http://rebrickable.com/sets/44001-1/pyrox-villains-2013,http://brickset.com/sets/44001-1,http://www.brickpicker.com/bpms/set.cfm?set=44001-1
44004-1,bulk-heroes-2013,http://rebrickable.com/sets/44004-1/bulk-heroes-2013,http://brickset.com/sets/44004-1,http://www.brickpicker.com/bpms/set.cfm?set=44004-1
30241-1,mandalorian-fighter-star-wars-clone-wars-2013,http://rebrickable.com/sets/30241-1/mandalorian-fighter-star-wars-clone-wars-2013,http://brickset.com/sets/30241-1,http://www.brickpicker.com/bpms/set.cfm?set=30241-1
30243-1,umbaran-mhc-star-wars-clone-wars-2013,http://rebrickable.com/sets/30243-1/umbaran-mhc-star-wars-clone-wars-2013,http://brickset.com/sets/30243-1,http://www.brickpicker.com/bpms/set.cfm?set=30243-1
44006-1,breez-heroes-2013,http://rebrickable.com/sets/44006-1/breez-heroes-2013,http://brickset.com/sets/44006-1,http://www.brickpicker.com/bpms/set.cfm?set=44006-1
10511-1,skippers-flight-school-duplo-2013,http://rebrickable.com/sets/10511-1/skippers-flight-school-duplo-2013,http://brickset.com/sets/10511-1,http://www.brickpicker.com/bpms/set.cfm?set=10511-1
30185-1,little-eagle-creator-2013,http://rebrickable.com/sets/30185-1/little-eagle-creator-2013,http://brickset.com/sets/30185-1,http://www.brickpicker.com/bpms/set.cfm?set=30185-1
40056-1,thanksgiving-feast-holiday-2013,http://rebrickable.com/sets/40056-1/thanksgiving-feast-holiday-2013,http://brickset.com/sets/40056-1,http://www.brickpicker.com/bpms/set.cfm?set=40056-1
41021-1,poodle039%3Bs-little-palace-animals-2013,http://rebrickable.com/sets/41021-1/poodle039%3Bs-little-palace-animals-2013,http://brickset.com/sets/41021-1,http://www.brickpicker.com/bpms/set.cfm?set=41021-1
44003-1,scarox-villains-2013,http://rebrickable.com/sets/44003-1/scarox-villains-2013,http://brickset.com/sets/44003-1,http://www.brickpicker.com/bpms/set.cfm?set=44003-1
30242-1,republic-frigate-star-wars-episode-1-2013,http://rebrickable.com/sets/30242-1/republic-frigate-star-wars-episode-1-2013,http://brickset.com/sets/30242-1,http://www.brickpicker.com/bpms/set.cfm?set=30242-1
10500-1,horse-stable-duplo-2013,http://rebrickable.com/sets/10500-1/horse-stable-duplo-2013,http://brickset.com/sets/10500-1,http://www.brickpicker.com/bpms/set.cfm?set=10500-1
40069-1,monthly-mini-model-build-set-2013-september-pirate-lego-brand-store-2013,http://rebrickable.com/sets/40069-1/monthly-mini-model-build-set-2013-september-pirate-lego-brand-store-2013,http://brickset.com/sets/40069-1,http://www.brickpicker.com/bpms/set.cfm?set=40069-1
40071-1,monthly-mini-model-build-november-2013-tractor-lego-brand-store-2013,http://rebrickable.com/sets/40071-1/monthly-mini-model-build-november-2013-tractor-lego-brand-store-2013,http://brickset.com/sets/40071-1,http://www.brickpicker.com/bpms/set.cfm?set=40071-1
44002-1,rocka-heroes-2013,http://rebrickable.com/sets/44002-1/rocka-heroes-2013,http://brickset.com/sets/44002-1,http://www.brickpicker.com/bpms/set.cfm?set=44002-1
44013-1,aquagon-villains-2013,http://rebrickable.com/sets/44013-1/aquagon-villains-2013,http://brickset.com/sets/44013-1,http://www.brickpicker.com/bpms/set.cfm?set=44013-1
850618-1,city-fire-accessory-set-fire-2013,http://rebrickable.com/sets/850618-1/city-fire-accessory-set-fire-2013,http://brickset.com/sets/850618-1,http://www.brickpicker.com/bpms/set.cfm?set=850618-1
850839-1,classic-pirate-set-pirates-2013,http://rebrickable.com/sets/850839-1/classic-pirate-set-pirates-2013,http://brickset.com/sets/850839-1,http://www.brickpicker.com/bpms/set.cfm?set=850839-1
850779-1,legends-of-chima-minifigure-accessory-set-legends-of-chima-2013,http://rebrickable.com/sets/850779-1/legends-of-chima-minifigure-accessory-set-legends-of-chima-2013,http://brickset.com/sets/850779-1,http://www.brickpicker.com/bpms/set.cfm?set=850779-1
TRUJokerBot-1,the-joker-mini-mech-bot-super-heroes-2013,http://rebrickable.com/sets/TRUJokerBot-1/the-joker-mini-mech-bot-super-heroes-2013,http://brickset.com/sets/TRUJokerBot-1,http://www.brickpicker.com/bpms/set.cfm?set=TRUJokerBot-1
30224-1,lawn-mower-city-2013,http://rebrickable.com/sets/30224-1/lawn-mower-city-2013,http://brickset.com/sets/30224-1,http://www.brickpicker.com/bpms/set.cfm?set=30224-1
41017-1,squirrels-tree-house-animals-2013,http://rebrickable.com/sets/41017-1/squirrels-tree-house-animals-2013,http://brickset.com/sets/41017-1,http://www.brickpicker.com/bpms/set.cfm?set=41017-1
850798-1,lego-classic-name-sign-gear-2013,http://rebrickable.com/sets/850798-1/lego-classic-name-sign-gear-2013,http://brickset.com/sets/850798-1,http://www.brickpicker.com/bpms/set.cfm?set=850798-1
10510-1,ripslingers-air-race-duplo-2013,http://rebrickable.com/sets/10510-1/ripslingers-air-race-duplo-2013,http://brickset.com/sets/10510-1,http://www.brickpicker.com/bpms/set.cfm?set=10510-1
30166-1,robin-and-redbird-cycle-batman-ii-2013,http://rebrickable.com/sets/30166-1/robin-and-redbird-cycle-batman-ii-2013,http://brickset.com/sets/30166-1,http://www.brickpicker.com/bpms/set.cfm?set=30166-1
40054-1,summer-scene-holiday-2013,http://rebrickable.com/sets/40054-1/summer-scene-holiday-2013,http://brickset.com/sets/40054-1,http://www.brickpicker.com/bpms/set.cfm?set=40054-1
40061-1,monthly-mini-model-build-january-2013-igloo-lego-brand-store-2013,http://rebrickable.com/sets/40061-1/monthly-mini-model-build-january-2013-igloo-lego-brand-store-2013,http://brickset.com/sets/40061-1,http://www.brickpicker.com/bpms/set.cfm?set=40061-1
30107-1,birthday-party-friends-2013,http://rebrickable.com/sets/30107-1/birthday-party-friends-2013,http://brickset.com/sets/30107-1,http://www.brickpicker.com/bpms/set.cfm?set=30107-1
30220-1,fire-speedboat-fire-2013,http://rebrickable.com/sets/30220-1/fire-speedboat-fire-2013,http://brickset.com/sets/30220-1,http://www.brickpicker.com/bpms/set.cfm?set=30220-1
40078-1,hot-dog-cart-creator-2013,http://rebrickable.com/sets/40078-1/hot-dog-cart-creator-2013,http://brickset.com/sets/40078-1,http://www.brickpicker.com/bpms/set.cfm?set=40078-1
41025-1,puppy039%3Bs-playhouse-animals-2013,http://rebrickable.com/sets/41025-1/puppy039%3Bs-playhouse-animals-2013,http://brickset.com/sets/41025-1,http://www.brickpicker.com/bpms/set.cfm?set=41025-1
60000-1,fire-motorcycle-fire-2013,http://rebrickable.com/sets/60000-1/fire-motorcycle-fire-2013,http://brickset.com/sets/60000-1,http://www.brickpicker.com/bpms/set.cfm?set=60000-1
30251-1,winzars-pack-patrol-legends-of-chima-2013,http://rebrickable.com/sets/30251-1/winzars-pack-patrol-legends-of-chima-2013,http://brickset.com/sets/30251-1,http://www.brickpicker.com/bpms/set.cfm?set=30251-1
40066-1,monthly-mini-model-build-set-2013-06-june-fisherman-lego-brand-store-2013,http://rebrickable.com/sets/40066-1/monthly-mini-model-build-set-2013-06-june-fisherman-lego-brand-store-2013,http://brickset.com/sets/40066-1,http://www.brickpicker.com/bpms/set.cfm?set=40066-1
10517-1,my-first-garden-duplo-2013,http://rebrickable.com/sets/10517-1/my-first-garden-duplo-2013,http://brickset.com/sets/10517-1,http://www.brickpicker.com/bpms/set.cfm?set=10517-1
10561-1,toddler-starter-building-set-basic-set-2013,http://rebrickable.com/sets/10561-1/toddler-starter-building-set-basic-set-2013,http://brickset.com/sets/10561-1,http://www.brickpicker.com/bpms/set.cfm?set=10561-1
30225-1,seaplane-coast-guard-2013,http://rebrickable.com/sets/30225-1/seaplane-coast-guard-2013,http://brickset.com/sets/30225-1,http://www.brickpicker.com/bpms/set.cfm?set=30225-1
40067-1,monthly-mini-model-build-set-2013-07-july-crab-lego-brand-store-2013,http://rebrickable.com/sets/40067-1/monthly-mini-model-build-set-2013-07-july-crab-lego-brand-store-2013,http://brickset.com/sets/40067-1,http://www.brickpicker.com/bpms/set.cfm?set=40067-1
41022-1,bunny039%3Bs-hutch-animals-2013,http://rebrickable.com/sets/41022-1/bunny039%3Bs-hutch-animals-2013,http://brickset.com/sets/41022-1,http://www.brickpicker.com/bpms/set.cfm?set=41022-1
30254-1,razcals-double-crosser-legends-of-chima-2013,http://rebrickable.com/sets/30254-1/razcals-double-crosser-legends-of-chima-2013,http://brickset.com/sets/30254-1,http://www.brickpicker.com/bpms/set.cfm?set=30254-1
30270-1,kraang39%3Bs-turtle-target-practice-teenage-mutant-ninja-turtles-2013,http://rebrickable.com/sets/30270-1/kraang39%3Bs-turtle-target-practice-teenage-mutant-ninja-turtles-2013,http://brickset.com/sets/30270-1,http://www.brickpicker.com/bpms/set.cfm?set=30270-1
850632-1,ninjago-battle-pack-ninjago-2013,http://rebrickable.com/sets/850632-1/ninjago-battle-pack-ninjago-2013,http://brickset.com/sets/850632-1,http://www.brickpicker.com/bpms/set.cfm?set=850632-1
41023-1,fawn039%3Bs-forest-animals-2013,http://rebrickable.com/sets/41023-1/fawn039%3Bs-forest-animals-2013,http://brickset.com/sets/41023-1,http://www.brickpicker.com/bpms/set.cfm?set=41023-1
30106-1,ice-cream-stand-friends-2013,http://rebrickable.com/sets/30106-1/ice-cream-stand-friends-2013,http://brickset.com/sets/30106-1,http://www.brickpicker.com/bpms/set.cfm?set=30106-1
41020-1,hedgehog039%3Bs-hideaway-animals-2013,http://rebrickable.com/sets/41020-1/hedgehog039%3Bs-hideaway-animals-2013,http://brickset.com/sets/41020-1,http://www.brickpicker.com/bpms/set.cfm?set=41020-1
850617-1,city-police-accessory-set-police-2013,http://rebrickable.com/sets/850617-1/city-police-accessory-set-police-2013,http://brickset.com/sets/850617-1,http://www.brickpicker.com/bpms/set.cfm?set=850617-1
850842-1,fire-truck-holiday-bauble-christmas-2013,http://rebrickable.com/sets/850842-1/fire-truck-holiday-bauble-christmas-2013,http://brickset.com/sets/850842-1,http://www.brickpicker.com/bpms/set.cfm?set=850842-1
30108-1,summer-picnic-friends-2013,http://rebrickable.com/sets/30108-1/summer-picnic-friends-2013,http://brickset.com/sets/30108-1,http://www.brickpicker.com/bpms/set.cfm?set=30108-1
30215-1,legolas-greenleaf-the-hobbit-2013,http://rebrickable.com/sets/30215-1/legolas-greenleaf-the-hobbit-2013,http://brickset.com/sets/30215-1,http://www.brickpicker.com/bpms/set.cfm?set=30215-1
30221-1,fire-car-fire-2013,http://rebrickable.com/sets/30221-1/fire-car-fire-2013,http://brickset.com/sets/30221-1,http://www.brickpicker.com/bpms/set.cfm?set=30221-1
30222-1,police-helicopter-police-2013,http://rebrickable.com/sets/30222-1/police-helicopter-police-2013,http://brickset.com/sets/30222-1,http://www.brickpicker.com/bpms/set.cfm?set=30222-1
30250-1,ewars-acro-fighter-legends-of-chima-2013,http://rebrickable.com/sets/30250-1/ewars-acro-fighter-legends-of-chima-2013,http://brickset.com/sets/30250-1,http://www.brickpicker.com/bpms/set.cfm?set=30250-1
40063-1,monthly-mini-model-build-march-2013-turtle-lego-brand-store-2013,http://rebrickable.com/sets/40063-1/monthly-mini-model-build-march-2013-turtle-lego-brand-store-2013,http://brickset.com/sets/40063-1,http://www.brickpicker.com/bpms/set.cfm?set=40063-1
41019-1,turtles-little-oasis-animals-2013,http://rebrickable.com/sets/41019-1/turtles-little-oasis-animals-2013,http://brickset.com/sets/41019-1,http://www.brickpicker.com/bpms/set.cfm?set=41019-1
40064-1,monthly-mini-model-build-set-april-2013-lamb-and-sheep-lego-brand-store-2013,http://rebrickable.com/sets/40064-1/monthly-mini-model-build-set-april-2013-lamb-and-sheep-lego-brand-store-2013,http://brickset.com/sets/40064-1,http://www.brickpicker.com/bpms/set.cfm?set=40064-1
41024-1,parrot039%3Bs-perch-animals-2013,http://rebrickable.com/sets/41024-1/parrot039%3Bs-perch-animals-2013,http://brickset.com/sets/41024-1,http://www.brickpicker.com/bpms/set.cfm?set=41024-1
30216-1,lake-town-guard-the-hobbit-2013,http://rebrickable.com/sets/30216-1/lake-town-guard-the-hobbit-2013,http://brickset.com/sets/30216-1,http://www.brickpicker.com/bpms/set.cfm?set=30216-1
40068-1,monthly-mini-model-build-august-2013-flamingo-lego-brand-store-2013,http://rebrickable.com/sets/40068-1/monthly-mini-model-build-august-2013-flamingo-lego-brand-store-2013,http://brickset.com/sets/40068-1,http://www.brickpicker.com/bpms/set.cfm?set=40068-1
41018-1,cats-playground-animals-2013,http://rebrickable.com/sets/41018-1/cats-playground-animals-2013,http://brickset.com/sets/41018-1,http://www.brickpicker.com/bpms/set.cfm?set=41018-1
60011-1,surfer-rescue-coast-guard-2013,http://rebrickable.com/sets/60011-1/surfer-rescue-coast-guard-2013,http://brickset.com/sets/60011-1,http://www.brickpicker.com/bpms/set.cfm?set=60011-1
MAY2013-1,holocron-droid-star-wars-2013,http://rebrickable.com/sets/MAY2013-1/holocron-droid-star-wars-2013,http://brickset.com/sets/MAY2013-1,http://www.brickpicker.com/bpms/set.cfm?set=MAY2013-1
30253-1,leonidas-jungle-dragster-legends-of-chima-2013,http://rebrickable.com/sets/30253-1/leonidas-jungle-dragster-legends-of-chima-2013,http://brickset.com/sets/30253-1,http://www.brickpicker.com/bpms/set.cfm?set=30253-1
41022-1,bunny039%3Bs-play-house-animals-2013,http://rebrickable.com/sets/41022-1-b1/bunny039%3Bs-play-house-animals-2013,http://brickset.com/sets/41022-1,http://www.brickpicker.com/bpms/set.cfm?set=41022-1
850591-1,lego-friends-name-sign-gear-2013,http://rebrickable.com/sets/850591-1/lego-friends-name-sign-gear-2013,http://brickset.com/sets/850591-1,http://www.brickpicker.com/bpms/set.cfm?set=850591-1
850849-1,friends-puppy-holiday-bauble-christmas-2013,http://rebrickable.com/sets/850849-1/friends-puppy-holiday-bauble-christmas-2013,http://brickset.com/sets/850849-1,http://www.brickpicker.com/bpms/set.cfm?set=850849-1
30230-1,mini-mech-galaxy-squad-2013,http://rebrickable.com/sets/30230-1/mini-mech-galaxy-squad-2013,http://brickset.com/sets/30230-1,http://www.brickpicker.com/bpms/set.cfm?set=30230-1
41000-1,water-scooter-fun-friends-2013,http://rebrickable.com/sets/41000-1/water-scooter-fun-friends-2013,http://brickset.com/sets/41000-1,http://www.brickpicker.com/bpms/set.cfm?set=41000-1
WishingWell-1,wishing-well-%5Btoys-r-us-promo%5D-friends-2013,http://rebrickable.com/sets/WishingWell-1/wishing-well-%5Btoys-r-us-promo%5D-friends-2013,http://brickset.com/sets/WishingWell-1,http://www.brickpicker.com/bpms/set.cfm?set=WishingWell-1
30231-1,space-insectoid-galaxy-squad-2013,http://rebrickable.com/sets/30231-1/space-insectoid-galaxy-squad-2013,http://brickset.com/sets/30231-1,http://www.brickpicker.com/bpms/set.cfm?set=30231-1
40045-2,monthly-mini-model-build-set-2013-august-shark-%5Beurope%5D-lego-brand-store-2013,http://rebrickable.com/sets/40045-2/monthly-mini-model-build-set-2013-august-shark-%5Beurope%5D-lego-brand-store-2013,http://brickset.com/sets/40045-2,http://www.brickpicker.com/bpms/set.cfm?set=40045-2
850851-1,lego-tree-holiday-bauble-christmas-2013,http://rebrickable.com/sets/850851-1/lego-tree-holiday-bauble-christmas-2013,http://brickset.com/sets/850851-1,http://www.brickpicker.com/bpms/set.cfm?set=850851-1
850843-1,dinosaur-holiday-bauble-christmas-2013,http://rebrickable.com/sets/850843-1/dinosaur-holiday-bauble-christmas-2013,http://brickset.com/sets/850843-1,http://www.brickpicker.com/bpms/set.cfm?set=850843-1
10506-1,train-accessory-set-duplo-2013,http://rebrickable.com/sets/10506-1/train-accessory-set-duplo-2013,http://brickset.com/sets/10506-1,http://www.brickpicker.com/bpms/set.cfm?set=10506-1
30167-1,iron-man-vs.-fighting-drone-super-heroes-2013,http://rebrickable.com/sets/30167-1/iron-man-vs.-fighting-drone-super-heroes-2013,http://brickset.com/sets/30167-1,http://www.brickpicker.com/bpms/set.cfm?set=30167-1
30260-1,lone-ranger%E2%80%99s-pump-car-the-lone-ranger-2013,http://rebrickable.com/sets/30260-1/lone-ranger%E2%80%99s-pump-car-the-lone-ranger-2013,http://brickset.com/sets/30260-1,http://www.brickpicker.com/bpms/set.cfm?set=30260-1
41016-1,advent-calender-2013-friends-friends-2013,http://rebrickable.com/sets/41016-1/advent-calender-2013-friends-friends-2013,http://brickset.com/sets/41016-1,http://www.brickpicker.com/bpms/set.cfm?set=41016-1
60024-1,advent-calendar-2013-city-city-2013,http://rebrickable.com/sets/60024-1/advent-calendar-2013-city-city-2013,http://brickset.com/sets/60024-1,http://www.brickpicker.com/bpms/set.cfm?set=60024-1
75023-1,advent-calendar-2013-star-wars-star-wars-2013,http://rebrickable.com/sets/75023-1/advent-calendar-2013-star-wars-star-wars-2013,http://brickset.com/sets/75023-1,http://www.brickpicker.com/bpms/set.cfm?set=75023-1
30252-1,crugs-swamp-jet-legends-of-chima-2013,http://rebrickable.com/sets/30252-1/crugs-swamp-jet-legends-of-chima-2013,http://brickset.com/sets/30252-1,http://www.brickpicker.com/bpms/set.cfm?set=30252-1
850850-1,santa-holiday-bauble-christmas-2013,http://rebrickable.com/sets/850850-1/santa-holiday-bauble-christmas-2013,http://brickset.com/sets/850850-1,http://www.brickpicker.com/bpms/set.cfm?set=850850-1
40070-1,monthly-mini-model-build-october-2013-witch-lego-brand-store-2013,http://rebrickable.com/sets/40070-1/monthly-mini-model-build-october-2013-witch-lego-brand-store-2013,http://brickset.com/sets/40070-1,http://www.brickpicker.com/bpms/set.cfm?set=40070-1
40065-1,kingfisher-other-2013,http://rebrickable.com/sets/40065-1/kingfisher-other-2013,http://brickset.com/sets/40065-1,http://www.brickpicker.com/bpms/set.cfm?set=40065-1
60024-13,advent-calendar-2013-city-day-12-city-2013,http://rebrickable.com/sets/60024-13/advent-calendar-2013-city-day-12-city-2013,http://brickset.com/sets/60024-13,http://www.brickpicker.com/bpms/set.cfm?set=60024-13
850852-1,lego-reindeer-holiday-bauble-christmas-2013,http://rebrickable.com/sets/850852-1/lego-reindeer-holiday-bauble-christmas-2013,http://brickset.com/sets/850852-1,http://www.brickpicker.com/bpms/set.cfm?set=850852-1
30261-1,tontos-campfire-the-lone-ranger-2013,http://rebrickable.com/sets/30261-1/tontos-campfire-the-lone-ranger-2013,http://brickset.com/sets/30261-1,http://www.brickpicker.com/bpms/set.cfm?set=30261-1
41016-11,advent-calendar-2013-friends-day-10-friends-accessories-friends-2013,http://rebrickable.com/sets/41016-11/advent-calendar-2013-friends-day-10-friends-accessories-friends-2013,http://brickset.com/sets/41016-11,http://www.brickpicker.com/bpms/set.cfm?set=41016-11
6043173-1,friends-baking-set-friends-2013,http://rebrickable.com/sets/6043173-1/friends-baking-set-friends-2013,http://brickset.com/sets/6043173-1,http://www.brickpicker.com/bpms/set.cfm?set=6043173-1
75023-22,advent-calendar-2013-star-wars-day-21-jango-fetts-slave-i-star-wars-2013,http://rebrickable.com/sets/75023-22/advent-calendar-2013-star-wars-day-21-jango-fetts-slave-i-star-wars-2013,http://brickset.com/sets/75023-22,http://www.brickpicker.com/bpms/set.cfm?set=75023-22
41016-10,advent-calendar-2013-friends-day-9-basket-friends-2013,http://rebrickable.com/sets/41016-10/advent-calendar-2013-friends-day-9-basket-friends-2013,http://brickset.com/sets/41016-10,http://www.brickpicker.com/bpms/set.cfm?set=41016-10
60024-22,60024-advent-calendar-2013-city-day-21-city-2013,http://rebrickable.com/sets/60024-22/60024-advent-calendar-2013-city-day-21-city-2013,http://brickset.com/sets/60024-22,http://www.brickpicker.com/bpms/set.cfm?set=60024-22
6056439-1,minifigure-collection-2013-vol-1-of-3-collectible-minifigures-2013,http://rebrickable.com/sets/6056439-1/minifigure-collection-2013-vol-1-of-3-collectible-minifigures-2013,http://brickset.com/sets/6056439-1,http://www.brickpicker.com/bpms/set.cfm?set=6056439-1
850791-1,minifigure-birthday-set-other-2013,http://rebrickable.com/sets/850791-1/minifigure-birthday-set-other-2013,http://brickset.com/sets/850791-1,http://www.brickpicker.com/bpms/set.cfm?set=850791-1
41016-21,advent-calendar-2013-friends-day-20-christmas-tree-friends-2013,http://rebrickable.com/sets/41016-21/advent-calendar-2013-friends-day-20-christmas-tree-friends-2013,http://brickset.com/sets/41016-21,http://www.brickpicker.com/bpms/set.cfm?set=41016-21
60024-24,60024-advent-calendar-2013-city-day-23-city-2013,http://rebrickable.com/sets/60024-24/60024-advent-calendar-2013-city-day-23-city-2013,http://brickset.com/sets/60024-24,http://www.brickpicker.com/bpms/set.cfm?set=60024-24
75023-20,advent-calendar-2013-star-wars-day-19-separatist-shuttle-star-wars-2013,http://rebrickable.com/sets/75023-20/advent-calendar-2013-star-wars-day-19-separatist-shuttle-star-wars-2013,http://brickset.com/sets/75023-20,http://www.brickpicker.com/bpms/set.cfm?set=75023-20
10553-1,toddler-build-and-play-cubes-basic-set-2013,http://rebrickable.com/sets/10553-1/toddler-build-and-play-cubes-basic-set-2013,http://brickset.com/sets/10553-1,http://www.brickpicker.com/bpms/set.cfm?set=10553-1
41016-6,advent-calendar-2013-friends-day-5-stand-1-friends-2013,http://rebrickable.com/sets/41016-6/advent-calendar-2013-friends-day-5-stand-1-friends-2013,http://brickset.com/sets/41016-6,http://www.brickpicker.com/bpms/set.cfm?set=41016-6
Munich-1,lego-store-grand-opening-exclusive-set-pasing-arcaden-m%C3%BCnchen-germany-lego-brand-store-2013,http://rebrickable.com/sets/Munich-1/lego-store-grand-opening-exclusive-set-pasing-arcaden-m%C3%BCnchen-germany-lego-brand-store-2013,http://brickset.com/sets/Munich-1,http://www.brickpicker.com/bpms/set.cfm?set=Munich-1
Vienna-1,lego-store-grand-opening-exclusive-set-scs-wien-austria-lego-brand-store-2013,http://rebrickable.com/sets/Vienna-1/lego-store-grand-opening-exclusive-set-scs-wien-austria-lego-brand-store-2013,http://brickset.com/sets/Vienna-1,http://www.brickpicker.com/bpms/set.cfm?set=Vienna-1
10509-1,dusty-and-chug-duplo-2013,http://rebrickable.com/sets/10509-1/dusty-and-chug-duplo-2013,http://brickset.com/sets/10509-1,http://www.brickpicker.com/bpms/set.cfm?set=10509-1
30168-1,gun-mounting-system-super-heroes-2013,http://rebrickable.com/sets/30168-1/gun-mounting-system-super-heroes-2013,http://brickset.com/sets/30168-1,http://www.brickpicker.com/bpms/set.cfm?set=30168-1
60024-15,60024-advent-calendar-2013-city-day-14-city-2013,http://rebrickable.com/sets/60024-15/60024-advent-calendar-2013-city-day-14-city-2013,http://brickset.com/sets/60024-15,http://www.brickpicker.com/bpms/set.cfm?set=60024-15
71000-17,minifigures-series-9-complete-series-9-minifigures-2013,http://rebrickable.com/sets/71000-17/minifigures-series-9-complete-series-9-minifigures-2013,http://brickset.com/sets/71000-17,http://www.brickpicker.com/bpms/set.cfm?set=71000-17
71001-17,minifigures-series-10-complete-except-mr.-gold-series-10-minifigures-2013,http://rebrickable.com/sets/71001-17/minifigures-series-10-complete-except-mr.-gold-series-10-minifigures-2013,http://brickset.com/sets/71001-17,http://www.brickpicker.com/bpms/set.cfm?set=71001-17
75023-18,advent-calendar-2013-star-wars-day-17-naboo-cruiser-star-wars-2013,http://rebrickable.com/sets/75023-18/advent-calendar-2013-star-wars-day-17-naboo-cruiser-star-wars-2013,http://brickset.com/sets/75023-18,http://www.brickpicker.com/bpms/set.cfm?set=75023-18
